2022/09/13 09:25:52 [error] 22#22: *1 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check".
PHP message: [critical] Uncaught Error: App\Controller\HealthCheckController::getHealthCheck(): Return value must be of type App\Controller\JsonReponse, Symfony\Component\HttpFoundation\JsonResponse returned
PHP message: [critical] Uncaught PHP Exception TypeError: "App\Controller\HealthCheckController::getHealthCheck(): Return value must be of type App\Controller\JsonReponse, Symfony\Component\HttpFoundation\JsonResponse returned" at /var/www/api/src/Controller/HealthCheckController.php line 18" while reading response header from upstream, client: 172.28.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.28.0.2:9000", host: "localhost:90"
2022/09/13 15:13:22 [error] 24#24: *18 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:13:54 [error] 24#24: *22 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:14:06 [error] 24#24: *22 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:14:17 [error] 24#24: *22 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:14:44 [error] 24#24: *26 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:14:56 [error] 24#24: *26 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:15:00 [error] 24#24: *26 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:16:31 [error] 24#24: *30 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:16:37 [error] 24#24: *30 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:16:40 [error] 24#24: *30 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:19:18 [error] 24#24: *34 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:19:25 [error] 24#24: *34 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:19:35 [error] 24#24: *34 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:19:49 [error] 24#24: *34 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:19:51 [error] 24#24: *34 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:20:25 [error] 24#24: *40 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:20:40 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:20:44 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:20:54 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
2022/09/13 15:21:07 [error] 24#24: *42 FastCGI sent in stderr: "PHP message: [info] Matched route "get_health_check"" while reading response header from upstream, client: 172.18.0.1, server: api.local.internal, request: "GET /api/v1/health-check HTTP/1.1", upstream: "fastcgi://172.18.0.2:9000", host: "localhost:90", referrer: "http://localhost/"
